conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1972240603753652465,2025-09-28T10:02:57.000Z,92,"Pemerintah memutuskan untuk menutup sementara Satuan Pelayanan Pemenuhan Gizi (SPPG) imbas maraknya kasus keracunan Makan Bergizi Gratis (MBG) yang terjadi di berbagai wilayah di Indonesia.

“SPPG yang bermasalah ditutup untuk sementara dilakukan evaluasi dan investigasi. Jadi https://t.co/nahGdm40ue",1972240603753652465,https://pbs.twimg.com/media/G17OQq5X0AAqYy7.jpg,,in,,16,34,43,https://x.com/liputan6dotcom/status/1972240603753652465,47596019,liputan6dotcom
1972236144306975134,2025-09-28T09:56:43.000Z,1,"""Kemarin Bapak Presiden sudah memberikan petunjuk untuk peningkatan kualitas pelaksanaan Makan Bergizi Gratis.",1972239035604390132,,KedaiPenaCom,in,,0,0,0,https://x.com/KedaiPenaCom/status/1972239035604390132,793719410275983361,KedaiPenaCom
1972236144306975134,2025-09-28T09:56:18.000Z,1,https://t.co/lAhDHd3tJN – Pemerintah terkesan tak ingin terlalu banyak membuka informasi terkait keracunan Makan Bergizi Gratis (MBG) yang terjadi beberapa waktu belakangan ini.,1972238931958899140,,KedaiPenaCom,in,,0,0,0,https://x.com/KedaiPenaCom/status/1972238931958899140,793719410275983361,KedaiPenaCom
1972237576917651672,2025-09-28T09:50:55.000Z,0,Makan Bergizi Gratis atau Memusnahkan Anak Secara Massal? https://t.co/TqfLzyiqKy,1972237576917651672,,,in,,0,0,0,https://x.com/errisubakti/status/1972237576917651672,59005400,errisubakti
1972224769874399697,2025-09-28T09:49:40.000Z,0,"@tanyabiartahu @ARSIPAJA Ya, program Makan Bergizi Gratis (MBG) di Indonesia memang menyajikan makanan untuk sarapan siswa. Namun, menurut laporan terbaru dari BGN, ada kasus di mana makanan dimasak malam hari (sekitar jam 8 malam) dan disajikan pagi, yang melanggar SOP dan berisiko basi, menyebabkan",1972237261636051350,,tanyabiartahu,in,,0,1,0,https://x.com/grok/status/1972237261636051350,1720665183188922368,grok
1972236464525340892,2025-09-28T09:46:30.000Z,1,"Indonesia terus berbenah demi rakyat. Dari upah minimum, perlindungan sosial, sampai program makan bergizi gratis semua langkah nyata ini hadir untuk memastikan keadilan dan kesejahteraan.

#IndonesiaMaju #UntukRakyat #KesejahteraanBersama #TenangMembangun #DialogPersatuan https://t.co/0GXw4Y5YxG",1972236464525340892,https://pbs.twimg.com/amplify_video_thumb/1972236166301974528/img/y8a4nwg0s04x6rVO.jpg,,in,,0,1,0,https://x.com/FrasetiaHe81082/status/1972236464525340892,1765665336152739840,FrasetiaHe81082
1972236461174071303,2025-09-28T09:46:29.000Z,1,"Indonesia terus berbenah demi rakyat. Dari upah minimum, perlindungan sosial, sampai program makan bergizi gratis semua langkah nyata ini hadir untuk memastikan keadilan dan kesejahteraan. 

#IndonesiaMaju #UntukRakyat #KesejahteraanBersama #TenangMembangun #DialogPersatuan https://t.co/2Nkr6gT7RQ",1972236461174071303,https://pbs.twimg.com/amplify_video_thumb/1972235912575860736/img/UTvnzR0UTpq5NHtX.jpg,,in,,0,1,0,https://x.com/beppo0412/status/1972236461174071303,1609994497555062785,beppo0412
1972236142075679047,2025-09-28T09:45:13.000Z,0,Menteri Koordinator Pangan Zulkifli Hasan menyebut seluruh (SPPG) yang menyediakan Makan Bergizi Gratis (MBG) wajib memiliki Sertifikat Laik Higiene Sanitasi (SHLS). Hal ini diungkapkannya saat jumpa pers penanggulangan Kejadian Luar Biasa (KLB) pada program prioritas Makan https://t.co/VTb5yRO4C7,1972236142075679047,https://pbs.twimg.com/media/G17KT3HaMAAd_3T.jpg,,in,,0,1,1,https://x.com/RadioElshinta/status/1972236142075679047,121640063,RadioElshinta
1972209664029765826,2025-09-28T09:43:58.000Z,0,"@dayath_bfb @ARSIPAJA Berdasarkan laporan dari https://t.co/qloLQt0VQt dan sumber berita lain seperti CNN Indonesia, Istana mencabut kartu liputan reporter CNN setelah ia bertanya soal program Makan Bergizi Gratis (MBG) ke Prabowo pada 27 September 2025. Alasan: pertanyaan dianggap di luar konteks",1972235829809688699,,dayath_bfb,in,,0,0,0,https://x.com/grok/status/1972235829809688699,1720665183188922368,grok
1972235038550016407,2025-09-28T09:40:50.000Z,0,"Menteri Koordinator bidang Pangan Zulkifli Hasan menutup sementara Satuan Pelayanan Pemenuhan Gizi pengelola dapur program Makan Bergizi Gratis yang bermasalah menyusul kasus keracunan di sejumlah daerah.

 https://t.co/Zljd9amgqi",1972235038550016407,,,in,,1,1,1,https://x.com/antaranews/status/1972235038550016407,18071520,antaranews
1972234828776141091,2025-09-28T09:40:00.000Z,1,"Satreskrim Polres Garut tengah melakukan pemeriksaan terhadap 19 orang saksi dalam kasus keracunan makan bergizi gratis (MBG) yang terjadi di Kecamatan Kadungora, Kabupaten Garut. https://t.co/SoYItA0qE9",1972234828776141091,,,in,,0,0,0,https://x.com/mediaindonesia/status/1972234828776141091,68930552,mediaindonesia
1972232129095627224,2025-09-28T09:29:16.000Z,0,"Daftar Kontroversi Program MBG, Kasus Keracunan Meningkat

https://t.co/wjGmaS361L",1972232129095627224,,,in,,0,0,0,https://x.com/Fortune_IDN/status/1972232129095627224,1380017096390676483,Fortune_IDN
1972231557202202907,2025-09-28T09:27:00.000Z,1,"Presiden RI Prabowo Subianto kembali menekankan pentingnya program Makan Bergizi Gratis (MBG) bagi anak-anak Indonesia. Ia menyinggung masih banyak anak yang sehari-harinya hanya bisa makan nasi pakai garam.

https://t.co/a8pByZ4ukd",1972231557202202907,,,in,,1,2,0,https://x.com/tribunnews/status/1972231557202202907,124171593,tribunnews
1972231038144495752,2025-09-28T09:24:56.000Z,0,"Program Makan Bergizi Gratis di Kota Serang Sasar Ibu Hamil, Menyusui dan Balita https://t.co/MiLOXtgLSB",1972231038144495752,,,in,,0,0,0,https://x.com/KabarBanten72/status/1972231038144495752,775598663024259072,KabarBanten72
1972230311271629022,2025-09-28T09:22:03.000Z,2,"Wali Kota Pekanbaru, Agung Nugroho, menegaskan pentingnya kebersihan dan kehigienisan dapur dalam penyelenggaraan program Makan Bergizi Gratis (MBG) yang dikelola oleh Satuan Pelayanan Pemenuhan Gizi (SPPG).

#infoPKU https://t.co/3cFL5cinBy",1972230311271629022,https://pbs.twimg.com/media/G17E_akaEAAH2J-.jpg,,in,,0,1,1,https://x.com/infoPKU/status/1972230311271629022,168590064,infoPKU
1972224769874399697,2025-09-28T09:21:46.000Z,1,"@ARSIPAJA Makan gratis ala mbg: gratis masuk IGD, gratis muntah berjamaah, dan gratis trauma masa kecil. Ngasih makan kayak uji coba lab. Urusan higienis sehat bergizi atau enggak mah bodo amat. 
Anak-anak bukan kelinci percobaan!",1972230240345965012,,ARSIPAJA,in,,0,0,0,https://x.com/ManBehindThe9un/status/1972230240345965012,1500252005930975232,ManBehindThe9un
1972224987407974712,2025-09-28T09:16:37.000Z,0,"@sugar_6378 @IndoPopBase MBG adalah program Makan Bergizi Gratis yang diluncurkan Prabowo untuk anak sekolah. Wartawan CNN bertanya soal isu keracunan di program ini ke Prabowo, tapi Istana cabut kartu liputannya karena pertanyaan dianggap di luar konteks acara (kunjungan luar negeri). Ini berdasarkan",1972228943995613275,,sugar_6378,in,,0,0,0,https://x.com/grok/status/1972228943995613275,1720665183188922368,grok
1972227989518925903,2025-09-28T09:12:49.000Z,1,"Makan Bergizi Gratis: Harapan Besar, Masalah Lebih Besar? https://t.co/Tt8Pxy0pF5",1972227989518925903,,,in,,0,0,0,https://x.com/kompasiana/status/1972227989518925903,23786106,kompasiana
1972227678171508810,2025-09-28T09:11:35.000Z,2,"Kartu identitas liputan Istana milik seorang reporter CNN Indonesia dicabut oleh Biro Pers, Media, dan Informasi Sekretariat Presiden setelah yang bersangkutan menanyakan program makan bergizi gratis (MBG) kepada Presiden Prabowo Subianto.

Peristiwa itu terjadi pada Sabtu, 27 https://t.co/k1TVTvGiOS",1972227678171508810,https://pbs.twimg.com/media/G17ClNjboAAm31R.jpg,,in,,0,1,2,https://x.com/Melihat_Indo/status/1972227678171508810,48359478,Melihat_Indo
1972227405323649095,2025-09-28T09:10:30.000Z,15,"Pemerintah menutup Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur Makan Bergizi Gratis (MBG) bermasalah sebagai langkah menangani keracunan MBG di pelbagai daerah. 

“SPPG yang bermasalah ditutup untuk sementara, dilakukan evaluasi, dan investigasi,” kata Menteri Koordinator https://t.co/7uZ4N52U63",1972227405323649095,https://pbs.twimg.com/media/G17CXNZbIAANtZr.jpg,,in,,8,15,7,https://x.com/kompascom/status/1972227405323649095,23343960,kompascom
1972154306242756716,2025-09-28T09:08:26.000Z,4,"@MurtadhaOne1 @CNNIndonesia Lagi2 ngumpet di balik kata tujuan nya baik ini MBG buat anak kecil yg kurang makan. 😑
""Org maling/membunuh utk tujuan memuliakan org tua nya apkah dibenarkan?"" Deepmind.
Fact on reality bkn mkn bergizi yg didpt ama anak kecilny. Tapi nywa yg melayang. 
MBG ( mkn BERACUN GRATIS)",1972226884445561110,,MurtadhaOne1,in,,0,0,0,https://x.com/Ajomen212/status/1972226884445561110,1822890205667606528,Ajomen212
1972224987407974712,2025-09-28T09:08:13.000Z,0,"@sugar_6378 @IndoPopBase Menurut Istana, kartu liputan dicabut karena pertanyaan soal MBG (program Makan Bergizi Gratis) di luar konteks acara, yang seharusnya fokus pada kunjungan Prabowo ke PBB. LBH Pers mengkritik ini sebagai bentuk pembatasan kebebasan pers, sementara beberapa media melihatnya",1972226831328981373,,sugar_6378,in,,0,0,0,https://x.com/grok/status/1972226831328981373,1720665183188922368,grok
1971118346168058279,2025-09-28T09:01:16.000Z,0,@prabowo @MarkJCarney MAKAN BERGIZI GRATIS BANYAK MAFIA PAK TOLONG DI BERSIHKAN @prabowo,1972225082245496944,,prabowo,in,,0,0,0,https://x.com/fachrizalarga22/status/1972225082245496944,810891896587288576,fachrizalarga22
1972159104463614090,2025-09-28T08:08:38.000Z,1,"@Ge_En_Pe @somexthread Berdasarkan pencarian dari sumber seperti https://t.co/qloLQt0VQt, Berita DIY, dan pernyataan LBH Pers, berita ini valid. Jurnalis CNN Indonesia, Diana Valencia, kehilangan kartu liputannya setelah bertanya soal program Makan Bergizi Gratis kepada Presiden Prabowo pada 27",1972211834968330742,,Ge_En_Pe,in,,0,1,0,https://x.com/grok/status/1972211834968330742,1720665183188922368,grok
1971915475635605852,2025-09-28T07:52:17.000Z,0,"@kompascom Klo itu alasanmu @prabowo jangan sebut Makan Bergizi, tapi sebut: ""Makan Kenyang Gratis""

👉 Makan Bergizi, tentu output-nya: ""anak bangsa yg berkualitas""
(lihat 5 thn ke depan berhasil apa tidak)
👉 Tapi sementara saat ini hasilnya: ""anak bangsa keracunan""
@DPR_RI 
@KemensosRI",1972207722038022470,,kompascom,in,,0,0,0,https://x.com/beng_beng_ok/status/1972207722038022470,1930928033738944513,beng_beng_ok
1972207694011683139,2025-09-28T07:52:10.000Z,87,"Prabowo ini kan terinspirasi dr makan siang gratis di China hrsnya juga bisa belajar dari China. Mereka dapurnya higienis, lauknya juga bener2 bergizi, dapurnya bermasalah lgsg diselidikin ga nunggu sampe keracunan masal. Inget udh dr bulan Febuari loh.
Lo tu ga terima kritikan.",1972207694011683139,,,in,,0,3,16,https://x.com/bakuldimsum_/status/1972207694011683139,1518293169258909696,bakuldimsum_
1972206535800717593,2025-09-28T07:48:30.000Z,1,"@Yha2n3 Program MBG (Makan Bergizi Gratis) adalah inisiatif pemerintah 2025 untuk beri makan bergizi gratis ke siswa guna atasi malnutrisi. Ada dukungan karena bantu gizi anak, tapi juga kritik: kasus keracunan makanan sejak Januari (https://t.co/qloLQt0VQt catat beberapa), tuduhan",1972206768156819621,,Yha2n3,in,,0,0,0,https://x.com/grok/status/1972206768156819621,1720665183188922368,grok
1972206480448512218,2025-09-28T07:47:21.000Z,0,"Makan Bergizi Gratis beneran bikin beda, anak sekolah jadi lebih fokus dengerin guru. #mbg #gasssnow https://t.co/UEsfEXH6b3",1972206480448512218,https://pbs.twimg.com/ext_tw_video_thumb/1972206423116587008/pu/img/ByjC0Ow76JrcsbNa.jpg,,in,,0,0,0,https://x.com/safftrdeviinn/status/1972206480448512218,1876207339570872321,safftrdeviinn
1972206093037343167,2025-09-28T07:45:49.000Z,0,"Distribusi Makan Bergizi Gratis (MBG) dapur oleh Satuan Penyelenggara Pangan Gizi (SPPG) disorot karena maraknya siswa sekolah keracunan makanan. 
https://t.co/IHFwI910Ux",1972206093037343167,,,in,,0,0,0,https://x.com/disway_update/status/1972206093037343167,1912027937676853249,disway_update
1972205836270555643,2025-09-28T07:44:48.000Z,4,"Pertanyaannya sederhana, relevan, dan menyangkut kepentingan publik: “Soal makan bergizi gratis ada instruksi khusus gak pak?”

Mencabut ID pers seorang wartawan hanya karena pertanyaan yang mewakili keresahan banyak orang, sama saja menutup ruang transparansi.",1972205838883606976,,blackshark7890,in,,0,1,0,https://x.com/blackshark7890/status/1972205838883606976,1735243382023393280,blackshark7890
1972205225852522776,2025-09-28T07:42:22.000Z,0,"Presiden Prabowo Subianto angkat bicara terkait maraknya kasus keracunan Makan Bergizi Gratis (MBG) yang terjadi belakangan ini.

Prabowo menegaskan akan segera memanggil Kepala Badan Gizi Nasional (BGN) untuk membicarakan masalah tersebut.

https://t.co/DuiBiumwwY",1972205225852522776,,,in,,0,0,0,https://x.com/serambinews/status/1972205225852522776,64635651,serambinews
1972204817943851130,2025-09-28T07:40:45.000Z,0,"The wrong man
On the wrong place

#IndonesiaGelap
@prabowo
DPR RI
BEM SI
BEM UI
BEM ITB
BEM UGM
Universitas Brawijaya
Universitas Padjadjaran
Makan Bergizi Gratis
Badan Gizi Nasional
Susi Pudjiastuti
Yenny Wahid
Najwa Shihab
tvOnenews
PGRI
Kemendikdasmen
https://t.co/1wUVWNJf15",1972204817943851130,,,in,,0,0,0,https://x.com/INRI2025/status/1972204817943851130,1933320446814109696,INRI2025
1972204530096824695,2025-09-28T07:39:36.000Z,1,"Gubernur DIY Sri Sultan Hamengku Buwono X meminta agar kasus keracunan akibat program Makan Bergizi Gratis (MBG) tidak kembali terulang. Ia menekankan pentingnya memperhatikan cara memasak, waktu, hingga kapasitas penyedia katering agar makanan tetap aman dikonsumsi. https://t.co/n1xxX9alYP",1972204530096824695,https://pbs.twimg.com/media/G16tj86b0AEJXdS.jpg,,in,,0,2,0,https://x.com/humas_jogja/status/1972204530096824695,804246011837190145,humas_jogja
1972203519815176316,2025-09-28T07:35:35.000Z,0,"Salam,
Kami dari Indomassive Research and Consulting sedang melakukan survei dengan tema : “Persepsi, Kepuasan, dan Harapan Masyarakat Terhadap Kebijakan Makan Bergizi Gratis (MBG)”.
Partisipasi Anda sangat berarti
Silakan isi survei melalui link berikut:
https://t.co/BNlY1eEOo6 https://t.co/ZM6NV110KF",1972203519815176316,https://pbs.twimg.com/media/G16spEZacAAZZXB.jpg,,in,,0,0,0,https://x.com/indomassive_/status/1972203519815176316,1950119584494997504,indomassive_
1972192188382789868,2025-09-28T07:10:22.000Z,1,@degarthought Panjang umur nih lgsg muncul agenda MBGG (Makan Bergizi Gak Gratis) wkwk. https://t.co/5FzALR58cp,1972197172335841682,https://pbs.twimg.com/media/G16m3t5aMAAjxsG.jpg,degarthought,in,,0,1,0,https://x.com/1kabyddad/status/1972197172335841682,1535152408011358208,1kabyddad
1972196599943385196,2025-09-28T07:08:05.000Z,0,"Makan Bergizi Gratis itu bukti kerja bareng. Tanpa gotong royong, sulit jalan mulus. #mbg #gasssnow https://t.co/uTU8S8JqRg",1972196599943385196,https://pbs.twimg.com/media/G16mWmfbEAAPARS.jpg,,in,,0,0,0,https://x.com/erick_setiawaan/status/1972196599943385196,1810198113648558080,erick_setiawaan
1972196191669784895,2025-09-28T07:06:28.000Z,0,Makan Bergizi Gratis sukses kalau semua pihak satu visi. Koordinasi adalah kuncinya. #mbg #gasssnow https://t.co/g0J8OFS5kw,1972196191669784895,https://pbs.twimg.com/media/G16l-2Yb0AMObQF.jpg,,in,,0,0,0,https://x.com/SilviaIrrmaa/status/1972196191669784895,1762395061361446912,SilviaIrrmaa
1972195802350342240,2025-09-28T07:04:55.000Z,0,"Makan Bergizi Gratis bukan bahan kampanye, tapi kebutuhan. Pusat dan daerah wajib jaga bareng. #mbg #gasssnow https://t.co/crVFa8Gc4L",1972195802350342240,https://pbs.twimg.com/media/G16loMwbUAApiKS.jpg,,in,,0,0,0,https://x.com/yusuphanapiii/status/1972195802350342240,1768913243995787264,yusuphanapiii
1972195297926537286,2025-09-28T07:02:55.000Z,0,Orang yg portfolionya nanam singkong tumbuh jagung kok mbok percaya ngurusin makan bergizi gratis buat anak sekolah satu negara. https://t.co/NiWddEKQ3g,1972195297926537286,https://pbs.twimg.com/tweet_video_thumb/G16lK5DaQAAeKBM.jpg,,in,,0,0,0,https://x.com/jalunoeradi/status/1972195297926537286,377480012,jalunoeradi
1972195125494534194,2025-09-28T07:02:14.000Z,0,"Program Makan Bergizi Gratis akan membawa generasi kuat di masa depan
#JabarButuhMBG
#MBG
#makanbergizigratis https://t.co/mBamtfG2Nc",1972195125494534194,https://pbs.twimg.com/media/G16lAkmb0AAjRj4.jpg,,in,,0,1,0,https://x.com/anita_kurnia667/status/1972195125494534194,549889699,anita_kurnia667
1972195053964873963,2025-09-28T07:01:57.000Z,0,Makan Bergizi Gratis adalah investasi bangsa. Jangan biarkan gagal karena kurang sinergi antar level. #mbg #gasssnow https://t.co/O40QlpFnrt,1972195053964873963,https://pbs.twimg.com/media/G16k8ldawAAbb4v.jpg,,in,,0,0,0,https://x.com/elvinsaputrii/status/1972195053964873963,1810200756257263617,elvinsaputrii
1972193872777564187,2025-09-28T06:57:15.000Z,14,"Menteri Koordinator Pemberdayaan Masyarakat Muhaimin Iskandar meminta pengelola program Makan Bergizi Gratis (MBG) menghentikan kerja sama dengan dapur umum yang terbukti menyebabkan siswa keracunan. “Yang salah dalam penerapan harus dihentikan, untuk dievaluasi,” ujar Muhaimin https://t.co/ztFBL8v4tp",1972193872777564187,https://pbs.twimg.com/media/G16j3Yjb0AEIcOy.jpg,,in,,1,8,5,https://x.com/kompascom/status/1972193872777564187,23343960,kompascom
1972193171624153583,2025-09-28T06:54:28.000Z,0,"Makan Bergizi Gratis bukan sekadar program, tapi amanat besar. Keberhasilan butuh gotong royong semua level pemerintah. #mbg #gasssnow https://t.co/DBWjnRAtBL",1972193171624153583,https://pbs.twimg.com/media/G16jO0rb0AEtoxk.jpg,,in,,0,0,0,https://x.com/wulanistee/status/1972193171624153583,1768914765450190848,wulanistee
1971915475635605852,2025-09-28T06:51:51.000Z,0,"@kompascom Tujuan program Makan Bergizi Gratis (MBG), yakni memberi makan anak-anak Indonesia yang kesulitan makan.

Emang yang kemarin yang kebagian MBG BASI DAN BERACUN adalah anak-anak yang kesulitan makan?",1972192511964975584,,kompascom,in,,0,0,0,https://x.com/aarav_damian/status/1972192511964975584,1623894315926945792,aarav_damian
1972191674744086673,2025-09-28T06:48:31.000Z,217,"Wali Kota Solo, Respati Ardi, memastikan dapur sehat SD Muhammadiyah 1 Ketelan tidak akan digantikan dengan program nasional Makan Bergizi Gratis (MBG). Justru, dapur sehat sekolah tersebut akan dijadikan percontohan di tengah maraknya gelombang keracunan MBG di berbagai daerah. https://t.co/mMLp0o3t9Y",1972191674744086673,https://pbs.twimg.com/media/G16h3rkb0AcujDM.jpg,,in,,5,13,67,https://x.com/kompascom/status/1972191674744086673,23343960,kompascom
1972190634279641572,2025-09-28T06:44:23.000Z,1755,"Sekelompok ibu di Yogyakarta menggelar aksi pukul panci untuk mendesak pemerintah menghentikan program Makan Bergizi Gratis (MBG).

""Kalau pemerintah tidak menyetop dan mengevaluasi program yang grusa-grusu ini, maka ibu-ibu akan tetap berada di garda terdepan,"" kata orator aksi. https://t.co/WoV2CW5jPr",1972190634279641572,https://pbs.twimg.com/amplify_video_thumb/1972190103482081280/img/mgwzzFv6dBfyLNAb.jpg,,in,,30,57,617,https://x.com/BBCIndonesia/status/1972190634279641572,23772644,BBCIndonesia
1972190455850053911,2025-09-28T06:43:40.000Z,0,"Program Makan Bergizi Gratis tidak sempurna, tapi siswa tetap percaya. Itu tanda masyarakat paham niat baiknya. #mbg #gasssnow https://t.co/VxlV2vR0YA",1972190455850053911,https://pbs.twimg.com/media/G16gw5qaMAAdkbN.jpg,,in,,0,0,0,https://x.com/calisdoalvro/status/1972190455850053911,1821795264627404804,calisdoalvro
1972189107528073307,2025-09-28T06:38:19.000Z,0,"Biro Pers, Media, &amp; Informasi Sekretariat Presiden mencabut kartu identitas liputan reporter Istana milik reporter CNN Indonesia
Kartu dicabut karna bertanya mengenai program makan bergizi gratis (MBG) kpd Prabowo

LBH Pers Kritik Istana Yang Mencabut Kartu Liputan CNN Indonesia https://t.co/pw8c7pEq6S",1972189107528073307,https://pbs.twimg.com/media/G16enHTb0AEqzQP.png,,in,,0,0,0,https://x.com/BolaNaga/status/1972189107528073307,53713023,BolaNaga
1972188507977425257,2025-09-28T06:35:56.000Z,0,Makan Bergizi Gratis tetap disambut baik meski ada insiden. Evaluasi adalah cara menjaga kepercayaan siswa. #mbg #gasssnow https://t.co/IalhetewOP,1972188507977425257,https://pbs.twimg.com/media/G16e_JYbIAAsOs7.jpg,,in,,0,0,0,https://x.com/sasmayaursla/status/1972188507977425257,1821796978709426176,sasmayaursla
1972186575158366364,2025-09-28T06:28:15.000Z,0,TNI Pastikan Menu Makan Bergizi Gratis Aman dan Higienis https://t.co/9IQGTzcaZG https://t.co/pHJsltjaqb,1972186575158366364,https://pbs.twimg.com/media/G16dPP6bsAA1vYL.jpg,,in,,0,0,0,https://x.com/garudatvnews/status/1972186575158366364,502140136,garudatvnews
1972186007232536861,2025-09-28T06:26:00.000Z,2,BGN disorot publik setelah ribuan kasus keracunan program makan bergizi gratis. Komposisi pimpinan BGN juga menuai kritik. https://t.co/wZ7mH3ARuX,1972186007232536861,,,in,,0,0,0,https://x.com/detikcom/status/1972186007232536861,69183155,detikcom
1972185514410393767,2025-09-28T06:24:02.000Z,0,"Presiden Prabowo Subianto menegaskan kembali tujuan utama program Makan Bergizi Gratis (MBG), yakni membantu anak-anak Indonesia yang masih kesulitan mendapatkan makanan bergizi.
https://t.co/UFLSBIb7to https://t.co/guWhxsOGAZ",1972185514410393767,https://pbs.twimg.com/media/G16cNzGagAAjrDQ.jpg,,in,,0,1,0,https://x.com/EBCmedia_/status/1972185514410393767,1632999922587893762,EBCmedia_
1972185275771347422,2025-09-28T06:23:05.000Z,1,"Satu-satunya makanan gratis yg bergizi cuma makan siangnya mas2 ngapak di pabrik korea itu
Markidang mari kita madang, ngereog reog reog, ingkrik ingkrik ingkrik, thull lebb thull lebb thull lebb",1972185275771347422,,,in,,0,0,0,https://x.com/Choppucino/status/1972185275771347422,182395017,Choppucino
1972183961766932949,2025-09-28T06:17:52.000Z,0,"Hasil pemeriksaan Laboratorium Kesehatan Daerah Jawa Barat terkait 208 sampel menu Makan Bergizi Gratis yang menyebabkan keracunan massal, ditemukan bakteri yang mayoritasnya salmonella dan bacillus cereus. Evaluasi apa yang harus dilakukan?  

Talk: Mantan direktur penyakit https://t.co/CUtsLf329Y",1972183961766932949,https://pbs.twimg.com/media/G16a2iPa8AAjVLH.jpg,,in,,0,0,0,https://x.com/RadioElshinta/status/1972183961766932949,121640063,RadioElshinta
1972183769550614642,2025-09-28T06:17:06.000Z,0,"Banyak siswa yang terbantu dari program Makan BErgizi gratis (MBG). Progam MBG sejatinya merupakan program yang diadakan untuk mencukupi gizi siswa dan mencegah stunting. Kalo menurut saya, dilanjutkan saja. Masalah ada kekurangan, fokus memperbaiki prosedurnya, bukan meniadakan. https://t.co/pFoYHJjehG",1972183769550614642,https://pbs.twimg.com/amplify_video_thumb/1972182671146242048/img/3lVjycShOsJ9Z2i_.jpg,,in,,0,0,0,https://x.com/sidewii/status/1972183769550614642,198440124,sidewii
1972183050013626522,2025-09-28T06:14:15.000Z,0,"MBG adalah singkatan dari Makan Bergizi Gratis. Kalau ini sudah paham, harusnya gak ada alasan bilang memberi makan yang ""lumayan"" pada masyarakat yang kurang mampu karena sehari-hari makan nasi dan garam. Bikin program MBG, tapi outputnya gak jelas.",1972183050013626522,,,in,,0,0,0,https://x.com/berkebundimars/status/1972183050013626522,54194148,berkebundimars
1972174100123824130,2025-09-28T05:59:38.000Z,0,"Presiden Prabowo Subianto melaporkan capaian signifikan program Makan Bergizi Gratis (MBG) yang kini telah menjangkau 20 juta anak sekolah.
Kemampuan chef 1x masak sak ombyokan berapa, @hermawan_devina ?",1972179373890720245,,FransJarwo62560,in,,0,0,0,https://x.com/FransJarwo62560/status/1972179373890720245,1708783755442479104,FransJarwo62560
1972178724142698757,2025-09-28T05:57:06.000Z,0,Surat perjanjian program Makan Bergizi Gratis (MBG) di Brebes dan Sleman yang melarang penerima melapor jika keracunan menjadi viral. Publik ramai menyoroti hal ini dan menuntut kejelasan. Pemerintah menegaskan tidak ada kebijakan yang membatasi masyarakat untuk melapor. https://t.co/L1OnIo2sMy,1972178737442734160,https://pbs.twimg.com/media/G16WGsSb0AQqpgQ.jpg,konten_negara,in,,0,1,0,https://x.com/konten_negara/status/1972178737442734160,1941172596290330624,konten_negara
1972178724142698757,2025-09-28T05:57:03.000Z,0,Viral Surat Perjanjian Rahasiakan Keracunan Makan Bergizi Gratis https://t.co/XAN72GMhaj,1972178724142698757,https://pbs.twimg.com/media/G16WF7_boAAh54_.jpg,,in,,0,1,0,https://x.com/konten_negara/status/1972178724142698757,1941172596290330624,konten_negara
1972178553950425448,2025-09-28T05:56:23.000Z,0,"Siswa korban keracunan Makan Bergizi Gratis (MBG) bisa saja mengalami masalah pencernaan berulang di masa depan.
https://t.co/SNBSIgLL8j",1972178553950425448,,,in,,0,0,0,https://x.com/disway_update/status/1972178553950425448,1912027937676853249,disway_update
1972178452611813778,2025-09-28T05:55:59.000Z,0,"Lewat Makan Bergizi Gratis (MBG), anak"" sekolah dapat asupan sehat tiap hari, lebih fokus belajar, punya energi untuk berprestasi.
Orang tua terbantu, petani, nelayan ikut merasakan dampaknya. investasi jangka panjang untuk lahirkan generasi emas Indonesia https://t.co/g0Hg9yGIVG",1972178452611813778,https://pbs.twimg.com/ext_tw_video_thumb/1972178386488532992/pu/img/evGVuaRxSSpWOJ5l.jpg,,in,,0,0,0,https://x.com/malesiiin/status/1972178452611813778,1215540700420272134,malesiiin
1972177627177013673,2025-09-28T05:54:07.000Z,0,tapi negara juga gagal optimal kasih makan bergizi gratis hufttt.,1972177982887547054,,seyay_,in,,0,0,0,https://x.com/seyay_/status/1972177982887547054,1304051551221161985,seyay_
1971511498389504337,2025-09-28T05:52:46.000Z,1,"@bumbukuning @adekoedin3 MBG: Makan Bergizi Gratis ❌
MBG: Makan Beracun Gratis ✅",1972177643274653773,,bumbukuning,in,,0,0,0,https://x.com/LanangJagad31/status/1972177643274653773,1294656329085095936,LanangJagad31
1972177253183480003,2025-09-28T05:51:13.000Z,1,"Lewat Makan Bergizi Gratis (MBG), negara hadir bukan hanya dengan infrastruktur, tapi juga lewat perhatian pada kebutuhan paling dasar: gizi anak.
Ini bukan sekadar memberi makan, tapi melahirkan generasi yang sehat, berprestasi, dan siap bersaing global.
Kesehatan anak hari ini https://t.co/ef7OGSlNeB",1972177253183480003,https://pbs.twimg.com/ext_tw_video_thumb/1972177195880927232/pu/img/ESr3hKANXhYniXax.jpg,,in,,0,0,1,https://x.com/oxrth_/status/1972177253183480003,2215850144,oxrth_
